Atualizado em: 2025-08-28
"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6507";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"27";"0";"18,52";"7,41"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6557";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6558";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6561";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"12";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6564";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"29";"0";"3,45";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6568";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"30";"3,33";"10";"3,33"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6569";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"27";"0";"11,11";"7,41"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6512";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"2";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6518";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"7";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6520";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"7";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6524";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6525";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"27";"0";"11,11";"3,7"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6530";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"3";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6542";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"100";"100"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6547";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"12";"0";"16,67";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6550";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"24";"0";"4,17";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6551";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"12";"0";"16,67";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6554";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"7";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6556";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"28";"0";"1,82";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6226";"SBMO";"ZUMBI DOS PALMARES(AL, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"3,7";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6199";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"9,68";"6,45"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6509";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"10,71";"7,14"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6513";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"10,71";"7,14"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6514";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"23";"0";"17,39";"8,7"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6517";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6518";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"6,45"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6526";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"3,33";"3,33";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6541";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"23";"0";"17,39";"8,7"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6543";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"16";"0";"18,75";"6,25"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6506";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"12,73";"7,27"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6544";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"6,45"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6548";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"12,9";"6,45"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6549";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"3,23";"3,23";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6560";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"10,71";"7,14"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6567";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"20";"0";"15";"10"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6571";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"25";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6235";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"22,58";"16,13"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6509";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"14,81";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6520";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6530";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"18";"0";"11,11";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6535";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"6,45";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6536";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6537";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6539";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"14,81";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6541";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6550";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"28";"0";"10,71";"3,57"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6559";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6562";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6567";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6563";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"3,45";"6,9";"3,45"
"AZA - ALITALIA SOCIETA AEREA ITALIANA S.P.A.";"6565";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"6,9";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7005";"KEWR";"NEWARK LIBERTY INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"54,84";"32,26"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8703";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"13";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8705";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"20";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8721";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"17";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8723";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"4";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8733";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"14";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8787";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"TNCC";"HATO INTERNATIONAL AIRPORT(CURAÇAO)";"18";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7003";"KIAD";"WASHINGTON DULLES INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"64,52";"45,16"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7007";"KIAH";"GEORGE BUSH INTERCONTINENTAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"51,61";"32,26"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7009";"KIAH";"GEORGE BUSH INTERCONTINENTAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"45,16";"35,48"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8707";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"30";"3,33";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8709";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"8";"12,5";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8711";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8731";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"9";"11,11";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"9300";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"1";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7001";"KORD";"O´HARE INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"67,74";"48,39"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8001";"LEMD";"ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(ESPANHA)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"13";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8755";"LEMD";"ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(ESPANHA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"23";"0";"100";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8701";"LFPO";"PARIS ORLY AIRPORT(FRANÇA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"31";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8003";"LPPR";"PORTO(PORTUGAL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"5";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8005";"LPPR";"PORTO(PORTUGAL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"4";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8803";"LPPR";"PORTO(PORTUGAL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"13";"7,69";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7211";"LPPT";"LISBOA(PORTUGAL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"25,81";"19,35"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7217";"LPPT";"LISBOA(PORTUGAL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"41,94";"22,58"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7225";"LPPT";"LISBOA(PORTUGAL)";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"4";"0";"50";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7227";"LPPT";"LISBOA(PORTUGAL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"14";"0";"42,86";"14,29"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7229";"LPPT";"LISBOA(PORTUGAL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"22,58";"12,9"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7231";"LPPT";"LISBOA(PORTUGAL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"31";"0";"51,61";"19,35"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7249";"LPPT";"LISBOA(PORTUGAL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"22";"0";"22,73";"9,09"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7251";"LPPT";"LISBOA(PORTUGAL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"38,71";"22,58"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7255";"LPPT";"LISBOA(PORTUGAL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"0";"32,26";"6,45"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7273";"LPPT";"LISBOA(PORTUGAL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"14";"0";"42,86";"14,29"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7277";"LPPT";"LISBOA(PORTUGAL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"31";"0";"19,35";"6,45"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"7525";"LPPT";"LISBOA(PORTUGAL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"35,48";"12,9"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8751";"LPPT";"LISBOA(PORTUGAL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"26";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8753";"LPPT";"LISBOA(PORTUGAL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"4";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8901";"LPPT";"LISBOA(PORTUGAL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"22";"9,09";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8749";"SAME";"GOVERNOR FRANCISCO GABRIELLI INTERNATIONAL AIRPORT (EL PLUMERILLO INT´L)(ARGENTINA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"13";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8743";"SAZS";"SAN CARLOS DE BARILOCHE AIRPORT(ARGENTINA)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"5";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8745";"SAZS";"SAN CARLOS DE BARILOCHE AIRPORT(ARGENTINA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"22";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"8747";"SAZS";"SAN CARLOS DE BARILOCHE AIRPORT(ARGENTINA)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"9";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2249";"SBAE";"AEROPORTO ESTADUAL DE BAURU-AREALVA / MOUSSA NAKHL TOBIAS(SP, BRASIL)";"SBPS";"PORTO SEGURO(BA, BRASIL)";"4";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2265";"SBAE";"AEROPORTO ESTADUAL DE BAURU-AREALVA / MOUSSA NAKHL TOBIAS(SP, BRASIL)";"SBMO";"ZUMBI DOS PALMARES(AL, BRASIL)";"4";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2319";"SBAE";"AEROPORTO ESTADUAL DE BAURU-AREALVA / MOUSSA NAKHL TOBIAS(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"5";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2513";"SBAE";"AEROPORTO ESTADUAL DE BAURU-AREALVA / MOUSSA NAKHL TOBIAS(SP, BRASIL)";"SBPS";"PORTO SEGURO(BA, BRASIL)";"4";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"4540";"SBAE";"AEROPORTO ESTADUAL DE BAURU-AREALVA / MOUSSA NAKHL TOBIAS(SP, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"31";"6,45";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5199";"SBAQ";"BARTOLOMEU DE GUSMÃO(SP, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"27";"14,81";"11,11";"3,7"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"5217";"SBAQ";"BARTOLOMEU DE GUSMÃO(SP, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"31";"12,9";"29,03";"16,13"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2523";"SBAR";"SANTA MARIA(SE, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"8";"0";"0";"0"
"AZU - AZUL LINHAS AÉREAS BRASILEIRAS S/A";"2767";"SBAR";"SANTA MARIA(SE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"0";"0"
